Id,Name,state,new_zip,state_consistent,input_address,matched_address
006WR00000wkDOtYAM,Lake Bernardo Mobile Estates,CA,92026,True,"1202 Borden Rd, Escondido, California, Escondido, CA, ","1202 BORDEN RD, ESCONDIDO, CA, 92026"
006WR00000wkDMqYAM,Meadow Ridge,TX,76116,True,"3101 W Normandale St, Fort Worth, TX, Fort Worth, TX, ","3101 W NORMANDALE ST, FORT WORTH, TX, 76116"
006WR00000wkDO3YAM,Valle at Escondido,CA,92026,True,"1204 N Escondido Blvd, Escondido, California, Escondido, CA, ","1204 N ESCONDIDO BLVD, ESCONDIDO, CA, 92026"
006WR00000wkDOIYA2,Pacifica Palms Apartments,CA,92027,True,"1829 East Washington Avenue, Escondido, CA, Escondido, CA, ","1829 E WASHINGTON AVE, ESCONDIDO, CA, 92027"
006WR00000wk9ZoYAI,The Marvely,NE,68164,True,"13100 Fort Street, Omaha, NE, Omaha, NE, ","13100 FORT ST, OMAHA, NE, 68164"
006WR00000wkACDYA2,Mariposa Apartments [Vista,CA,92083,True,"221 Smilax Road, Vista, CA, Vista, CA, ","221 SMILAX RD, VISTA, CA, 92083"
006WR00000wjnPJYAY,St. James Manor Apartments,NE,68104,True,"3106 North 60th Street, Omaha, NE, Omaha, NE, ","3106 N 60TH ST, OMAHA, NE, 68104"
006WR00000wkBU6YAM,5400-5408 S. Ingleside,IL,60615,True,"5400-5408 S. Ingleside, Chicago, IL, ","5408 S INGLESIDE AVE, CHICAGO, IL, 60615"
006WR00000wj8KgYAI,5118-5120 S. Greenwood Avenue,IL,60615,True,"5118 South Greenwood Avenue, Chicago, IL, Chicago, IL, ","5118 S GREENWOOD AVE, CHICAGO, IL, 60615"
006WR00000wk9ZdYAI,Westbrook Gardens Apartments,NE,68114,True,"1911 Robertson Drive, Omaha, NE, Omaha, NE, ","1911 ROBERTSON DR, OMAHA, NE, 68114"
006WR00000wkBUwYAM,1018 E. 54th Street,IL,60615,True,"1019 East 54th Street, Chicago, IL, Chicago, IL, ","1019 E 54TH ST, CHICAGO, IL, 60615"
006WR00000wkFbvYAE,Plaza 93 West,NE,68134,True,"3290 N 93rd St, Omaha, NE, Omaha, NE, ","3290 N 93RD ST, OMAHA, NE, 68134"
006WR00000wkBnqYAE,Kenwood Court,IL,60615,True,"1350 E 53rd St, Chicago, IL, ","1350 E 53RD ST, CHICAGO, IL, 60615"
006WR00000wkBoGYAU,Enchanted Hills,NM,87144,True,"4501 Safelite Boulevard Northeast, Rio Rancho, NM, Rio Rancho, NM, ","4501 SAFELITE BLVD NE, RIO RANCHO, NM, 87144"
006WR00000wk9ZzYAI,4651 Dodge St,NE,68132,True,"4651 Dodge Street, Omaha, NE, Omaha, NE, ","4651 DODGE ST, OMAHA, NE, 68132"
006WR00000wkBUWYA2,5528 S. Cornell Avenue,IL,60637,True,"5529 S. Cornell Avenue, Chicago, IL, ","5529 S CORNELL AVE, CHICAGO, IL, 60637"
006WR00000wk9ZYYAY,La Mision Village,CA,92058,True,"3220 Mission Avenue, Oceanside, CA, Oceanside, CA, ","3220 MISSION AVE, OCEANSIDE, CA, 92058"
006WR00000wkA72YAE,Trails at Carmel Creek,TX,78634,True,"300 Carl Stern Drive, Hutto, TX, Hutto, TX, ","300 CARL STERN DR, HUTTO, TX, 78634"
006WR00000wkDOTYA2,Prominence Luxury Apartments,CA,92078,True,"601 South Twin Oaks Valley Road, San Marcos, CA, San Marcos, CA, ","601 S TWIN OAKS VALLEY RD, SAN MARCOS, CA, 92078"
006WR00000wkC6wYAE,The Avenue at Carlsbad,CA,92008,True,"2262 Avenida Magnifica, Carlsbad, CA, Carlsbad, CA, ","2262 AVE MAGNIFICA, CARLSBAD, CA, 92008"
006WR00000wjqCkYAI,Monaco on the Trail,TX,75204,True,"3003 Carlisle St, Dallas, TX, Dallas, TX, ","3003 CARLISLE ST, DALLAS, TX, 75204"
006WR00000wkCl0YAE,Casa Antiqua Apartments,CA,92084,True,"1225 Palomar Place, Vista, CA, Vista, CA, ","1225 PALOMAR PL, VISTA, CA, 92084"
006WR00000wj8KrYAI,5222-38 S Drexel Ave.,IL,60615,True,"5222-38 S. Drexel Avenue Apartments, South Drexel Avenue, Chicago, IL, Chicago, IL, ","5222 S DREXEL AVE, CHICAGO, IL, 60615"
006WR00000wkBosYAE,Park Hacienda,CA,94588,True,"5650 Owens Dr, Pleasanton, CA, Pleasanton, CA, ","5650 OWENS DR, PLEASANTON, CA, 94588"
006WR00000wk9ZNYAY,Applewood Pointe Apartments,NE,68127,True,"9510 Park Dr, Omaha, NE, Omaha, NE, ","9510 PARK DR, OMAHA, NE, 68127"
006WR00000wjKGBYA2,Vale Luxury,TX,77389,True,"4209 Spring Stuebner Road, Spring, TX, Spring, TX, ","4209 SPRING STUEBNER RD, SPRING, TX, 77389"
006WR00000wkDNhYAM,Meadow Creek Apartments,CA,92078,True,"3474 Descanso Avenue, San Marcos, CA, San Marcos, CA, ","3474 DESCANSO AVE, SAN MARCOS, CA, 92078"
006WR00000wjnkrYAA,Landmark on Lovers,TX,75206,True,"5201 Amesbury Drive, Dallas, TX, Dallas, TX, ","5201 AMESBURY DR, DALLAS, TX, 75206"
006WR00000wjqDVYAY,Lone Star Gas Lofts,TX,75201,True,"300 South Saint Paul Street, Dallas, TX, Dallas, TX, ","300 S ST PAUL ST, DALLAS, TX, 75201"
006WR00000wkDOiYAM,Tamarack Gardens Apartments,CA,92821,True,"250 West Central Avenue, Brea, CA, Brea, CA, ","250 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDNHYA2,Casa De Amigos,CA,92029,True,"1751 Citracado Parkway, Escondido, California, Escondido, CA, ","1751 W CITRACADO PKWY, ESCONDIDO, CA, 92029"
006WR00000wkA6FYAU,Avidor Omaha,NE,68144,True,"13110 Sterling Ridge Drive, Omaha, NE, Omaha, NE, ","13110 STERLING RIDGE RD, OMAHA, NE, 68144"
006WR00000wkBTvYAM,5326-5336 S. Greenwood Avenue,IL,60615,True,"5326-5336 S. Greenwood Avenue, Chicago, IL, ","5336 S GREENWOOD AVE, CHICAGO, IL, 60615"
006WR00000wkBV8YAM,Campbell Run,WA,98072,True,"13305 Northeast 171st Street, Woodinville, WA, Woodinville, WA, ","13305 NE 171ST ST, WOODINVILLE, WA, 98072"
006WR00000wkBngYAE,The Delaney at Lake Waco,TX,76710,True,"2121 West Highway 6, Waco, TX, Waco, TX, ","2121 W STATE HWY 6, WACO, TX, 76710"
006WR00000wkDNgYAM,Sierra Vista,CA,92069,True,"435 Autumn Drive, San Marcos, CA, San Marcos, CA, ","435 AUTUMN DR, SAN MARCOS, CA, 92069"
006WR00000wjKFvYAM,Alleia Long Meadow Farms,TX,77407,True,"5600 Berkeley Knoll Cir, Richmond, TX, Richmond, TX, ","5600 BERKELEY KNOLL CIR, RICHMOND, TX, 77407"
006WR00000wjKGnYAM,Juan Diego Apts,CO,80211,True,"2447 West Dunkeld Place, Denver, CO, Denver, CO, ","2447 W DUNKELD PL, DENVER, CO, 80211"
006WR00000wk9ZOYAY,Capitol Place,NE,68102,True,"909 Capitol Avenue, Omaha, NE, Omaha, NE, ","909 CAPITOL AVE, OMAHA, NE, 68102"
006WR00000wkA6PYAU,Nobility Point,NE,68111,True,"3031 Blondo Street, Omaha, NE, Omaha, NE, ","3031 BLONDO ST, OMAHA, NE, 68111"
006WR00000wkBpHYAU,Liberty Trails Apartments,TX,78642,True,"2225 Ranch Rd 1869, Liberty Hill, TX, Austin, TX, ","2225 RANCH RD 1869, LIBERTY HILL, TX, 78642"
006WR00000wkBTjYAM,5300-5308 S. Greenwood Avenue,IL,60615,True,"5300-5308 S. Greenwood Avenue, Chicago, IL, ","5308 S GREENWOOD AVE, CHICAGO, IL, 60615"
006WR00000wkA6EYAU,Chateau at Hillsborough,NE,68164,True,"4804 North 133rd Plaza, Omaha, NE, Omaha, NE, ","4804 N 133RD PLZ, OMAHA, NE, 68164"
006WR00000wkDNrYAM,Raintree Apartment Homes,CA,92821,True,"650 Tamarack Avenue, Brea, CA, Brea, CA, ","650 TAMARACK AVE, BREA, CA, 92821"
006WR00000wkBGcYAM,211 E 7th St,AZ,85281,True,"211 East 7th Street, Tempe, AZ, Tempe, AZ, ","211 E 7TH ST, TEMPE, AZ, 85281"
006WR00000wkBV7YAM,Cotton Wood,CA,94568,True,"6500 Cottonwood Circle, Dublin, CA, Dublin, CA, ","6500 COTTON WOOD CIR, DUBLIN, CA, 94568"
006WR00000wkDOHYA2,The Springs of Escondido,CA,92027,True,"1261 E Washington Ave, Escondido, California, Escondido, CA, ","1261 E WASHINGTON AVE, ESCONDIDO, CA, 92027"
006WR00000wj8JPYAY,The Flats at SanTan,AZ,85295,True,"2550 South Santan Village Parkway, Gilbert, AZ, Gilbert, AZ, ","2550 S SANTAN VILLAGE PKWY, GILBERT, AZ, 85295"
006WR00000wkBVBYA2,1515-1521 E. 54th Street,IL,60616,True,"534 East 33rd Place, Chicago, IL, Chicago, IL, ","534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wjqCvYAI,The Edge at Glade Parks,TX,76039,True,"2801 Brazos Blvd, Euless, TX, Euless, TX, ","2801 BRAZOS BLVD, EULESS, TX, 76039"
006WR00000wkDNRYA2,Ponderosa,CA,92029,True,"1575 West Valley Parkway, Escondido, California, Escondido, CA, ","1575 W VALLEY PKWY, ESCONDIDO, CA, 92029"
006WR00000wkBUlYAM,City Hyde Park,IL,60615,True,"5105 S Harper Ave, Chicago, IL, ","5105 S HARPER AVE, CHICAGO, IL, 60615"
006WR00000wkBUAYA2,5405-5407 S. Woodlawn Avenue,IL,60615,True,"5405-5407 S. Woodlawn Avenue, Chicago, IL, ","5407 S WOODLAWN AVE, CHICAGO, IL, 60615"
006WR00000wkDNGYA2,Santee Corsican Villas,CA,92071,True,"10377 Del Coronado Ln, Santee, CA, Santee, CA, ","10377 DEL CORONADO LN, SANTEE, CA, 92071"
006WR00000wkBGNYA2,Lakeside,AZ,85224,True,"855 N Dobson Rd, Chandler, AZ, Chandler, AZ, ","855 N DOBSON RD, CHANDLER, AZ, 85224"
006WR00000wkDOSYA2,La Mores Estates,CA,92078,True,"1175 La Moree Rd, San Marcos, CA, San Marcos, CA, ","1175 LA MOREE RD, SAN MARCOS, CA, 92078"
006WR00000wk3P8YAI,Gateway Northwest Apartments,TX,78752,True,"1617 Northwest Boulevard, Georgetown, TX, Austin, TX, ","1617 NORTHCREST CIR, AUSTIN, TX, 78752"
006WR00000wkBUaYAM,5557-59 S. University Avenue,IL,60637,True,"5557-59 South University Avenue, Chicago, IL, Chicago, IL, ","5557 S UNIVERSITY AVE, CHICAGO, IL, 60637"
006WR00000wkDOsYAM,Forest Glen Apartments,CA,92026,True,"493 Beaumont Glen, Escondido, California, Escondido, CA, ","493 BEAUMONT GLEN, ESCONDIDO, CA, 92026"
006WR00000wkBneYAE,Clarendale at Indian Lake,TN,37075,True,"195 Indian Lake Boulevard, Hendersonville, TN, Hendersonville, TN, ","195 INDIAN LAKE BLVD, HENDERSONVILLE, TN, 37075"
006WR00000wkCm3YAE,Vida Apartments,TX,78626,True,"2900 Northeast Inner Loop, Georgetown, TX, Georgetown, TX, ","2900 NE INNER LOOP, GEORGETOWN, TX, 78626"
006WR00000wjKGAYA2,Vale Frisco,TX,75033,True,"12050 Research Road, Frisco, TX, Frisco, TX, ","12050 RESEARCH RD, FRISCO, TX, 75033"
006WR00000wkBFbYAM,HC - Flanders MHP,NY,14807,True,"4 Hurlbut Street, Arkport, NY, Arkport, NY, ","4 HURLBUT ST, ARKPORT, NY, 14807"
006WR00000wkDNiYAM,Rancho San Marcos MHP,CA,92069,True,"971 borden rd, San Marcos, CA, San Marcos, CA, ","971 BORDEN RD, SAN MARCOS, CA, 92069"
006WR00000wjqDUYAY,Embry,TX,75006,True,"2210 Marsh Lane, Carrollton, TX, Carrollton, TX, ","2210 MARSH LN, CARROLLTON, TX, 75006"
006WR00000wkDNIYA2,Carefree Ranch MHP,CA,92027,True,"211 N Citrus Ave, Escondido, California, Escondido, CA, ","211 N CITRUS AVE, ESCONDIDO, CA, 92027"
006WR00000wjKG6YAM,Lakes at Westview II,TX,77304,True,"1900 Westview Boulevard, Conroe, TX, Conroe, TX, ","1900 WESTVIEW BLVD, CONROE, TX, 77304"
006WR00000wkClRYAU,Grandridge,NE,68134,True,"5439 North 100th Plaza, Omaha, NE, Omaha, NE, ","5439 N 100TH PLZ, OMAHA, NE, 68134"
006WR00000wkAk2YAE,Carlsbad Station,CA,92008,True,"2775 State Street, Carlsbad, CA, Carlsbad, CA, ","2775 STATE ST, CARLSBAD, CA, 92008"
006WR00000wkC6XYAU,Swivel,NE,68114,True,"119 North 72nd Street, Omaha, NE, Omaha, NE, ","119 N 72ND ST, OMAHA, NE, 68114"
006WR00000wkA6pYAE,Vivo Living Omaha,NE,68154,True,"11515 Miracle Hills Drive, Omaha, NE, Omaha, NE, ","11515 MIRACLE HILLS DR, OMAHA, NE, 68154"
006WR00000wkBTwYAM,5335-5337 S. Woodlawn Avenue,IL,60615,True,"5335-5337 S. Woodlawn Avenue, Chicago, IL, ","5337 S WOODLAWN AVE, CHICAGO, IL, 60615"
006WR00000wkBV9YAM,1413-15 E. 57th St,IL,60637,True,"1413-15 East 57th Street, Chicago, IL, Chicago, IL, ","1413 E 57TH ST, CHICAGO, IL, 60637"
006WR00000wjKFuYAM,Adley at Gleannloch,TX,77379,True,"9123 Crescent Clover Drive, Spring, TX, Spring, TX, ","9123 CRESCENT CLOVER DR, SPRING, TX, 77379"
006WR00000wkBGCYA2,Avana Coronado,AZ,85224,True,"700 North Coronado Street, Chandler, AZ, Chandler, AZ, ","700 N CORONADO ST, CHANDLER, AZ, 85224"
006WR00000wkDNTYA2,Vida,CA,92025,True,"1084 E Washington Ave, Escondido, California, Escondido, CA, ","1084 E WASHINGTON AVE, ESCONDIDO, CA, 92025"
006WR00000wkAkHYAU,Adiamo Palm Valley,AZ,85395,True,"2100 North 145th Avenue, Goodyear, AZ, Goodyear, AZ, ","2100 N 145TH AVE, GOODYEAR, AZ, 85395"
006WR00000wkA6OYAU,Sea Bluff,CA,92056,True,"800 Sea Cliff Way, Oceanside, CA, Oceanside, CA, ","800 SEA CLIFF WAY, OCEANSIDE, CA, 92056"
006WR00000wkBUCYA2,5411-5421 S. Ellis Avenue,IL,60615,True,"5411-5421 S. Ellis Avenue, Chicago, IL, ","5421 S ELLIS AVE, CHICAGO, IL, 60615"
006WR00000wjnPKYAY,Whelan Ranch Condominiums,CA,92058,True,"4276 Humboldt Bay Way, Oceanside, CA, Oceanside, CA, ","4276 HUMBOLDT BAY WAY, OCEANSIDE, CA, 92058"
006WR00000wkBU7YAM,5401-5403 S. Woodlawn,IL,60615,True,"5401-5403 S. Woodlawn, Chicago, IL, ","5403 S WOODLAWN AVE, CHICAGO, IL, 60615"
006WR00000wkBUnYAM,Cloisters,IL,60637,True,"5801 S Dorchester Ave, Chicago, IL, ","5801 S DORCHESTER AVE, CHICAGO, IL, 60637"
006WR00000wkACCYA2,Foothill Courtyards,CA,92084,True,"1360 Foothill Drive, Vista, CA, Vista, CA, ","1360 FOOTHILL DR, VISTA, CA, 92084"
006WR00000wk9ToYAI,Villa Loma Apartments,CA,92011,True,"6421 Tobria Terrace, Carlsbad, CA, Carlsbad, CA, ","6421 TOBRIA TER, CARLSBAD, CA, 92011"
006WR00000wk9YNYAY,Solana Highlands,CA,92075,True,"701 South Nardo Avenue, Solana Beach, CA, Solana Beach, CA, ","701 S NARDO AVE, SOLANA BEACH, CA, 92075"
006WR00000wkDOUYA2,Valle Verde Estates,CA,92078,True,"1286 Discovery Street, San Marcos, CA, San Marcos, CA, ","1286 DISCOVERY ST, SAN MARCOS, CA, 92078"
006WR00000wkCl1YAE,The Meadows Apartments,CA,92084,True,"1110 Meadow Lake Drive, Vista, CA, Vista, CA, ","1110 MEADOWLAKE DR, VISTA, CA, 92084"
006WR00000wkDOuYAM,The Grand Rose Apartments,CA,92027,True,"1601 East Grand Avenue, Escondido, CA, Escondido, CA, ","1601 E GRAND AVE, ESCONDIDO, CA, 92027"
006WR00000wkBnzYAE,The Del Prado,IL,60615,True,"5307 SouthÂ Hyde ParkÂ Boulevard, Chicago, IL, ","5307 S HYDE PARK BLVD, CHICAGO, IL, 60615"
006WR00000wj8KOYAY,Ocean Crest Apartments,CA,92075,True,"873 Stevens Avenue, Solana Beach, CA, Solana Beach, CA, ","873 STEVENS AVE, SOLANA BEACH, CA, 92075"
006WR00000wkBo1YAE,The Pepperland,IL,60637,True,"1509-1517 E 57th St, Chicago, IL, ","1517 E 57TH ST, CHICAGO, IL, 60637"
006WR00000wkDNSYA2,Elan Felicita Creek,CA,92025,True,"301 W Vermont Ave, Escondido, California, Escondido, CA, ","301 W VERMONT AVE, ESCONDIDO, CA, 92025"
006WR00000wjnPLYAY,The Normandy,NE,68114,True,"9315 Western Avenue, Omaha, NE, Omaha, NE, ","9315 WESTERN AVE, OMAHA, NE, 68114"
006WR00000wkBU8YAM,5401-5405 S. Drexel Boulevard,IL,60615,True,"5401-5405 S. Drexel Boulevard, Chicago, IL, ","5405 S DREXEL AVE, CHICAGO, IL, 60615"
006WR00000wkBUBYA2,5409 S. Blackstone,IL,60615,True,"5410 S. Blackstone, Chicago, IL, ","5410 S BLACKSTONE AVE, CHICAGO, IL, 60615"
006WR00000wjqDKYAY,Heritage at Brentwood,TX,37027,False,"900 Heritage Way, Brentwood, TN, Brentwood, TX, ","900 HERITAGE WAY, BRENTWOOD, TN, 37027"
006WR00000wk9ZfYAI,Highlander Overlook and Burdette + Wade,NE,68111,True,"2120 North 29th Street, Omaha, NE, Omaha, NE, ","2120 N 29TH ST, OMAHA, NE, 68111"
006WR00000wkCl2YAE,Vista Manor,CA,92083,True,"200 Olive Avenue, Vista, CA, Vista, CA, ","200 OLIVE AVE, VISTA, CA, 92083"
006WR00000wkDOjYAM,Carlton Country Club Villas Apartments,CA,92071,True,"9325 Carlton Oaks Drive, Santee, CA, Santee, CA, ","9325 CARLTON OAKS DR, SANTEE, CA, 92071"
006WR00000wj8KZYAY,4721-29 S. Ellis St,IL,60616,True,"534 East 33rd Place, Chicago, IL, Chicago, IL, ","534 E 33RD PL, CHICAGO, IL, 60616"
006WR00000wkBUbYAM,5623 S. Dorchester,IL,60637,True,"5624 S. Dorchester, Chicago, IL, ","5624 S DORCHESTER AVE, CHICAGO, IL, 60637"
006WR00000wkAsLYAU,Tempe Station,AZ,85288,True,"2323 E Apache Blvd, Tempe, AZ, Tempe, AZ, ","2323 E APACHE BLVD, TEMPE, AZ, 85288"
006WR00000wk9UpYAI,Elan Pacifico,CA,92024,True,"1100 Garden View Road, Encinitas, CA, Encinitas, CA, ","1100 GARDEN VIEW RD, ENCINITAS, CA, 92024"
006WR00000wk9ZPYAY,Crossroads Village Apartments,NE,68114,True,"7400 Dodge Street, Omaha, NE, Omaha, NE, ","7400 DODGE ST, OMAHA, NE, 68114"
006WR00000wkAsaYAE,San Cervantes,AZ,85224,True,"400 N Coronado St, Chandler, AZ, Chandler, AZ, ","400 N CORONADO ST, CHANDLER, AZ, 85224"
006WR00000wkDOJYA2,Midway Gardens,CA,92027,True,"115 South Midway Drive, Escondido, CA, Escondido, CA, ","115 S MIDWAY DR, ESCONDIDO, CA, 92027"
006WR00000wj8KpYAI,4859 S. Champlain Avenue,IL,60615,True,"4860 South Champlain Avenue, Chicago, IL, Chicago, IL, ","4860 S CHAMPLAIN AVE, CHICAGO, IL, 60615"
006WR00000wkBoQYAU,Van Allen Apartments,NY,12144,True,"10 Van Allen Way, Rensselaer, NY, Rensselaer, NY, ","10 VAN ALLEN WAY, RENSSELAER, NY, 12144"
006WR00000wk9ZpYAI,Rolling Hills Ranch Senior Living,NE,68164,True,"4324 North 132nd Street, Omaha, NE, Omaha, NE, ","4324 N 132ND ST, OMAHA, NE, 68164"
006WR00000wkA6DYAU,46 Dodge Apartments,NE,68132,True,"N 46th & Dodge St, Omaha, NE, Omaha, NE, ","N 46TH ST & DODGE ST, OMAHA, NE, 68132"
006WR00000wkBUMYA2,5474-5480 S. Hyde Park Boulevard,IL,60615,True,"5474-5480 S. Hyde Park Boulevard, Chicago, IL, ","5480 S HYDE PARK BLVD, CHICAGO, IL, 60615"
006WR00000wkBoqYAE,Harbor Cove,CA,94404,True,"900 E Hillsdale Blvd, Foster City, CA, Foster City, CA, ","900 E HILLSDALE BLVD, FOSTER CITY, CA, 94404"
006WR00000wkDNsYAM,Tamarack Woods Apartment Homes,CA,92821,True,"825 Tamarack Avenue, Brea, CA, Brea, CA, ","825 TAMARACK AVE, BREA, CA, 92821"
006WR00000wjKG5YAM,Lakes at Westview I,TX,77304,True,"1900 Westview Boulevard, Conroe, TX, Conroe, TX, ","1900 WESTVIEW BLVD, CONROE, TX, 77304"
006WR00000wkBUXYA2,5532 S. Kimbark Avenue,IL,60637,True,"5533 S. Kimbark Avenue, Chicago, IL, ","5533 S KIMBARK AVE, CHICAGO, IL, 60637"
006WR00000wkBnpYAE,Adams Bend Apartments,TX,76504,True,"3101 West Adams Avenue, Temple, TX, Temple, TX, ","3101 W ADAMS AVE, TEMPLE, TX, 76504"
006WR00000wkBTlYAM,5300-5308 S. Hyde Park Boulevard,IL,60615,True,"5300 South Hyde Park Boulevard, Chicago, IL, Chicago, IL, ","5300 S HYDE PARK BLVD, CHICAGO, IL, 60615"
006WR00000wkA6oYAE,The Vanderbilt Apartments,NE,68154,True,"11233 Decatur Plaza, Omaha, NE, Omaha, NE, ","11233 DECATUR PLZ, OMAHA, NE, 68154"
006WR00000wkDO4YAM,Estancia Apartments,CA,92025,True,"725 N Fig St, Escondido, California, Escondido, CA, ","725 N FIG ST, ESCONDIDO, CA, 92025"
006WR00000wkBGBYA2,Aura Watermark,AZ,85288,True,"420 N Scottsdale Rd, Tempe, AZ, Tempe, AZ, ","420 N SCOTTSDALE RD, TEMPE, AZ, 85288"
006WR00000wk9ZQYAY,Cambridge Villas,NE,68118,True,"301 North 167th Plaza, Omaha, NE, Omaha, NE, ","301 N 167TH PLZ, OMAHA, NE, 68118"
006WR00000wkBplYAE,Eastbank at Waterside,TX,76109,True,"5828 Arborlawn Drive, Fort Worth, TX, Fort Worth, TX, ","5828 ARBORLAWN DR, FORT WORTH, TX, 76109"
006WR00000wkBThYAM,5252 S Cornell Ave,IL,60615,True,"5253 SÂ Cornell Ave, Chicago, IL, Chicago, IL, ","5253 S CORNELL AVE, CHICAGO, IL, 60615"
006WR00000wkDOaYAM,Elan Northwoods Apartment Homes,CA,92078,True,"420 Smilax Road, San Marcos, CA, San Marcos, CA, ","420 SMILAX RD, SAN MARCOS, CA, 92078"
006WR00000wkDtmYAE,Mariposa Apartments,CO,80204,True,"1295 W 10th Ave, Denver, CO, Denver, CO, ","1295 W 10TH AVE, DENVER, CO, 80204"
006WR00000wjqDIYAY,The Village Dakota,TX,75206,True,"6550 Shady Brook Lane, Dallas, TX, Dallas, TX, ","6550 SHADY BROOK LN, DALLAS, TX, 75206"
006WR00000wk9TnYAI,Rising Glen,CA,92008,True,"2300 Rising Glen Way, Carlsbad, CA, Carlsbad, CA, ","2300 RISING GLEN WAY, CARLSBAD, CA, 92008"
006WR00000yvMEBYA2,Hacienda de la Playa HOA,CA,92024,True,"925 Hermes Ave, Encinitas, CA, ","925 HERMES AVE, ENCINITAS, CA, 92024"
006WR00000wkAkLYAU,Village on the Green,TX,75240,True,"5301 Alpha Rd., Dallas, TX, Dallas, TX, ","5301 ALPHA RD, DALLAS, TX, 75240"
006WR00000wjqCsYAI,Trinity Mills Apartments,TX,75006,True,"2750 E Trinity Mls Rd, Carrollton, TX, Carrollton, TX, ","2750 TRINITY MILLS RD, CARROLLTON, TX, 75006"
006WR00000wkA6YYAU,The Club at Highland Park Apartments,NE,68164,True,"11402 Evans Street, Omaha, NE, Omaha, NE, ","11402 EVANS ST, OMAHA, NE, 68164"
006WR00000wkAk6YAE,Seagate Condominium Rentals,CA,92011,True,"6555 Sea Gate Road, Carlsbad, CA, Carlsbad, CA, ","6555 SEA GATE RD, CARLSBAD, CA, 92011"
006WR00000wkBTsYAM,The Cape,CA,92024,True,"120 Via Cantebria, Encinitas, CA, Encinitas, CA, ","120 VIA CANTEBRIA, ENCINITAS, CA, 92024"
006WR00000wkBV5YAM,Bridges of San Ramon,CA,94583,True,"309 Springfield Drive, San Ramon, CA, San Ramon, CA, ","309 SPRINGFIELD DR, SAN RAMON, CA, 94583"
006WR00000wkDOlYAM,Mission Gorge Villa,CA,92071,True,"8545 Mission Gorge Rd, Santee, CA, Santee, CA, ","8545 MISSION GORGE RD, SANTEE, CA, 92071"
006WR00000wkAsRYAU,Trevi,AZ,85224,True,"635 South Ellis Street, Chandler, AZ, Chandler, AZ, ","635 S ELLIS RD, CHANDLER, AZ, 85224"
006WR00000wkDOLYA2,Benchmark Apartments,CA,92069,True,"353 West San Marcos Boulevard, San Marcos, CA, San Marcos, CA, ","353 W SAN MARCOS BLVD, SAN MARCOS, CA, 92069"
006WR00000wjKFyYAM,Aura 36Hundred,TX,78665,True,"3600 North A.W. Grimes Boulevard, Round Rock, TX, Round Rock, TX, ","3600 N A W GRIMES BLVD, ROUND ROCK, TX, 78665"
006WR00000wk9ZrYAI,Pacific Gardens Apartments,NE,68124,True,"7616 Pierce Street, Omaha, NE, Omaha, NE, ","7616 PIERCE ST, OMAHA, NE, 68124"
006WR00000wkACGYA2,Bella Vita,AZ,85303,True,"5995 North 78th Avenue, Glendale, AZ, Glendale, AZ, ","5995 N 78TH AVE, GLENDALE, AZ, 85303"
006WR00000wj8KjYAI,5400-5406 S. Maryland,IL,60615,True,"5400-5406 S. Maryland, Chicago, IL, ","5406 S MARYLAND AVE, CHICAGO, IL, 60615"
006WR00000wkCmJYAU,Park Encinitas,CA,92024,True,"444 North El Camino Real, Encinitas, CA, Encinitas, CA, ","444 N EL CAMINO REAL, ENCINITAS, CA, 92024"
006WR00000wkDNuYAM,The Oaks,CA,92071,True,"9205 Carlton Oaks Dr, Santee, CA, Santee, CA, ","9205 CARLTON OAKS DR, SANTEE, CA, 92071"
006WR00000wkDMTYA2,Martinique Apartments,NE,68114,True,"815 North 94th Plaza, Omaha, NE, Omaha, NE, ","815 N 94TH PLZ, OMAHA, NE, 68114"
006WR00000wkA6NYAU,View House,NE,68131,True,"1111 N 27th St, Omaha, NE, Omaha, NE, ","1111 N 27TH ST, OMAHA, NE, 68131"
006WR00000wkDO6YAM,Villa Escondido,CA,92025,True,"511 E Grand Ave, Escondido, California, Escondido, CA, ","511 E GRAND AVE, ESCONDIDO, CA, 92025"
006WR00000wkBpwYAE,Mission Pointe Club,TX,76040,True,"917 Del Paso St, Euless, TX, Euless, TX, ","917 DEL PASO ST, EULESS, TX, 76040"
006WR00000wkDOAYA2,Reidy Ceek II,CA,92026,True,"1350 Morning View Dr, Escondido, California, Escondido, CA, ","1350 MORNING VIEW DR, ESCONDIDO, CA, 92026"
006WR00000wk9ZqYAI,The Slate,NE,68102,True,"119 South 19th Street, Omaha, NE, Omaha, NE, ","119 S 19TH ST, OMAHA, NE, 68102"
006WR00000wkDOKYA2,Coral Tree Manor,CA,92069,True,"300 Smilax Road, San Marcos, CA, San Marcos, CA, ","300 SMILAX RD, SAN MARCOS, CA, 92069"
006WR00000wkBGDYA2,Arches at Hidden Creek,AZ,85224,True,"1586 West Maggio Way, Chandler, AZ, Chandler, AZ, ","1586 W MAGGIO WAY, CHANDLER, AZ, 85224"
006WR00000wkBo5YAE,Windermere House,IL,60615,True,"5454 S Shore Dr, Chicago, IL, Chicago, IL, ","5454 S SHORE DR, CHICAGO, IL, 60615"
