SF_Id,Name,Object,Field,Before,After,Source,Action,Timestamp
a0BWR0000083yOn2AI,AGR-0784,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOn2AI"", ""Name"": ""AGR-0784"", ""Opportunity__c"": ""006WR00000wkEaOYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaOYAU""}, ""Name"": ""Regents Park Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOo2AI,AGR-0785,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOo2AI"", ""Name"": ""AGR-0785"", ""Opportunity__c"": ""006WR00000wkEaOYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaOYAU""}, ""Name"": ""Regents Park Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOq2AI,AGR-0787,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOq2AI"", ""Name"": ""AGR-0787"", ""Opportunity__c"": ""006WR00000wkEaPYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaPYAU""}, ""Name"": ""Lake Meadows Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOr2AI,AGR-0788,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOr2AI"", ""Name"": ""AGR-0788"", ""Opportunity__c"": ""006WR00000wkEaPYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaPYAU""}, ""Name"": ""Lake Meadows Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOt2AI,AGR-0790,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOt2AI"", ""Name"": ""AGR-0790"", ""Opportunity__c"": ""006WR00000wkEaQYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaQYAU""}, ""Name"": ""Woodland Trio The Oaks""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOu2AI,AGR-0791,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOu2AI"", ""Name"": ""AGR-0791"", ""Opportunity__c"": ""006WR00000wkEaQYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaQYAU""}, ""Name"": ""Woodland Trio The Oaks""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOw2AI,AGR-0793,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOw2AI"", ""Name"": ""AGR-0793"", ""Opportunity__c"": ""006WR00000wkEaRYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaRYAU""}, ""Name"": ""Baldwin Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOx2AI,AGR-0794,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOx2AI"", ""Name"": ""AGR-0794"", ""Opportunity__c"": ""006WR00000wkEaRYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaRYAU""}, ""Name"": ""Baldwin Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yOz2AI,AGR-0796,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yOz2AI"", ""Name"": ""AGR-0796"", ""Opportunity__c"": ""006WR00000wkEaSYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaSYAU""}, ""Name"": ""White Oak Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP02AI,AGR-0797,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP02AI"", ""Name"": ""AGR-0797"", ""Opportunity__c"": ""006WR00000wkEaSYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaSYAU""}, ""Name"": ""White Oak Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP22AI,AGR-0799,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP22AI"", ""Name"": ""AGR-0799"", ""Opportunity__c"": ""006WR00000wkEaTYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaTYAU""}, ""Name"": ""Bali Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP32AI,AGR-0800,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP32AI"", ""Name"": ""AGR-0800"", ""Opportunity__c"": ""006WR00000wkEaTYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaTYAU""}, ""Name"": ""Bali Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP52AI,AGR-0802,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP52AI"", ""Name"": ""AGR-0802"", ""Opportunity__c"": ""006WR00000wkEaUYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaUYAU""}, ""Name"": ""Corbett Avenue Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP62AI,AGR-0803,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP62AI"", ""Name"": ""AGR-0803"", ""Opportunity__c"": ""006WR00000wkEaUYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaUYAU""}, ""Name"": ""Corbett Avenue Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP82AI,AGR-0805,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP82AI"", ""Name"": ""AGR-0805"", ""Opportunity__c"": ""006WR00000wkEaVYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaVYAU""}, ""Name"": ""Chatsworth Plaza""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yP92AI,AGR-0806,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yP92AI"", ""Name"": ""AGR-0806"", ""Opportunity__c"": ""006WR00000wkEaVYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaVYAU""}, ""Name"": ""Chatsworth Plaza""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPB2AY,AGR-0808,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPB2AY"", ""Name"": ""AGR-0808"", ""Opportunity__c"": ""006WR00000wkEaWYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaWYAU""}, ""Name"": ""John Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPC2AY,AGR-0809,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPC2AY"", ""Name"": ""AGR-0809"", ""Opportunity__c"": ""006WR00000wkEaWYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaWYAU""}, ""Name"": ""John Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPE2AY,AGR-0811,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPE2AY"", ""Name"": ""AGR-0811"", ""Opportunity__c"": ""006WR00000wkEaXYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaXYAU""}, ""Name"": ""Casa Linda""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPF2AY,AGR-0812,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPF2AY"", ""Name"": ""AGR-0812"", ""Opportunity__c"": ""006WR00000wkEaXYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaXYAU""}, ""Name"": ""Casa Linda""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPH2AY,AGR-0814,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPH2AY"", ""Name"": ""AGR-0814"", ""Opportunity__c"": ""006WR00000wkEaYYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaYYAU""}, ""Name"": ""Windsor Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPI2AY,AGR-0815,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPI2AY"", ""Name"": ""AGR-0815"", ""Opportunity__c"": ""006WR00000wkEaYYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaYYAU""}, ""Name"": ""Windsor Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPK2AY,AGR-0817,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPK2AY"", ""Name"": ""AGR-0817"", ""Opportunity__c"": ""006WR00000wkEaZYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaZYAU""}, ""Name"": ""Coliseum Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPL2AY,AGR-0818,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPL2AY"", ""Name"": ""AGR-0818"", ""Opportunity__c"": ""006WR00000wkEaZYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaZYAU""}, ""Name"": ""Coliseum Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPN2AY,AGR-0820,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPN2AY"", ""Name"": ""AGR-0820"", ""Opportunity__c"": ""006WR00000wkEaaYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaaYAE""}, ""Name"": ""Colonial Manor Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPO2AY,AGR-0821,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPO2AY"", ""Name"": ""AGR-0821"", ""Opportunity__c"": ""006WR00000wkEaaYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaaYAE""}, ""Name"": ""Colonial Manor Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPQ2AY,AGR-0823,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPQ2AY"", ""Name"": ""AGR-0823"", ""Opportunity__c"": ""006WR00000wkEabYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEabYAE""}, ""Name"": ""San Vicente Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPR2AY,AGR-0824,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPR2AY"", ""Name"": ""AGR-0824"", ""Opportunity__c"": ""006WR00000wkEabYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEabYAE""}, ""Name"": ""San Vicente Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPT2AY,AGR-0826,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPT2AY"", ""Name"": ""AGR-0826"", ""Opportunity__c"": ""006WR00000wkEacYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEacYAE""}, ""Name"": ""St. Andrews Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPU2AY,AGR-0827,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPU2AY"", ""Name"": ""AGR-0827"", ""Opportunity__c"": ""006WR00000wkEacYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEacYAE""}, ""Name"": ""St. Andrews Manor""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPW2AY,AGR-0829,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPW2AY"", ""Name"": ""AGR-0829"", ""Opportunity__c"": ""006WR00000wkEadYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEadYAE""}, ""Name"": ""Krystal Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPX2AY,AGR-0830,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPX2AY"", ""Name"": ""AGR-0830"", ""Opportunity__c"": ""006WR00000wkEadYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEadYAE""}, ""Name"": ""Krystal Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPZ2AY,AGR-0832,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPZ2AY"", ""Name"": ""AGR-0832"", ""Opportunity__c"": ""006WR00000wkEaeYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaeYAE""}, ""Name"": ""Parkway Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPa2AI,AGR-0833,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPa2AI"", ""Name"": ""AGR-0833"", ""Opportunity__c"": ""006WR00000wkEaeYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaeYAE""}, ""Name"": ""Parkway Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yPc2AI,AGR-0835,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yPc2AI"", ""Name"": ""AGR-0835"", ""Opportunity__c"": ""006WR00000wkEafYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEafYAE""}, ""Name"": ""Kling Trio Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:15.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:15.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
