SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wkEaHYAU,Oxnard Terrace Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEauYAE,Hollypark Knolls Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuXYAU,Vanowen Manor,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZdYAM,Strathmore Terrace,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDudYAE,Strathmore Arms Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEavYAE,Saticoy Gardens,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZxYAM,Villa Park Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDvDYAU,Lemoli Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDvHYAU,Vanowen Manor II,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZhYAM,Leimert Park,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y3jsTYAQ,Encinitas_MDU_Saxonay at Encinitas Ranch,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wiNoSYAU,Haciendas de la Playa,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcRYAU,Villa Del Mar,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDu3YAE,La Costa Paloma,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcQYAU,Laguna Vista Mobile Estates,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcEYAU,Northampton Court Condominiums,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuYYAU,Lord Tennyson,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuiYAE,Summerset Village Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDv0YAE,Boulder Springs Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDv2YAE,St. John's,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDv4YAE,615 Manhattan,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDv6YAE,Sunset Street,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZiYAM,Saratoga Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZlYAM,Fallbrook View Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZmYAM,Turnagain Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkClNYAU,Del Mar Beach Club,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkCllYAE,Del Mar Shores Terrace,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkClkYAE,Las Brisas,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y2DuoYAE,Solana Beach_MDU_Seascape Chateau,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y3iV0YAI,Solana Beach_MDU_Seascape Shores Condos,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wk9YTYAY,Solana Beach and Tennis Club,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y24mZYAQ,Solana Beach_MDU_Surfsong Condos,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wk9SnYAI,Seascape Sur,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkA8kYAE,Santa Helena Park Condominiums,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcgYAE,Northampton Arms Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
