SF_Id,Agreement_Name,Field,Before,After,Source,Action,Timestamp
a0BWR0000083yWn2AI,AGR-1080,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-79),UPDATE,2026-05-22T12:29:26.339678
a0BWR0000083yWn2AI,AGR-1080,Signed_Date__c,2025-04-09,2025-04-08,ironclad_export_2026-05-20 (IC-79),UPDATE,2026-05-22T12:29:26.339684
a0BWR0000083yWo2AI,AGR-1081,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-296),UPDATE,2026-05-22T12:29:26.339690
a0BWR0000083yWo2AI,AGR-1081,Signed_Date__c,2025-07-11,2025-07-10,ironclad_export_2026-05-20 (IC-296),UPDATE,2026-05-22T12:29:26.339696
a0BWR0000083yXF2AY,AGR-1108,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-119),UPDATE,2026-05-22T12:29:26.339702
a0BWR0000083yXF2AY,AGR-1108,Signed_Date__c,2025-04-11,2025-03-31,ironclad_export_2026-05-20 (IC-119),UPDATE,2026-05-22T12:29:26.339707
a0BWR0000083yaN2AQ,AGR-1302,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-295),UPDATE,2026-05-22T12:29:26.339713
a0BWR0000083yaN2AQ,AGR-1302,Signed_Date__c,2025-06-30,2025-04-04,ironclad_export_2026-05-20 (IC-295),UPDATE,2026-05-22T12:29:26.339718
a0BWR0000083yaP2AQ,AGR-1304,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-109),UPDATE,2026-05-22T12:29:26.339724
a0BWR0000083yaP2AQ,AGR-1304,Signed_Date__c,2025-02-27,2025-02-21,ironclad_export_2026-05-20 (IC-109),UPDATE,2026-05-22T12:29:26.339729
a0BWR000008WSSn2AO,AGR-1453,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2185),UPDATE,2026-05-22T12:29:26.339735
a0BWR000008WSSn2AO,AGR-1453,Signed_Date__c,2026-01-21,2026-01-15,ironclad_export_2026-05-20 (IC-2185),UPDATE,2026-05-22T12:29:26.339740
a0BWR000008WSZF2A4,AGR-1457,Status__c,Cancelled,Cancelled,ironclad_export_2026-05-20 (IC-2112),UPDATE,2026-05-22T12:29:26.339746
a0BWR000008WSZF2A4,AGR-1457,Signed_Date__c,2026-02-03,2025-12-21,ironclad_export_2026-05-20 (IC-2112),UPDATE,2026-05-22T12:29:26.339752
a0BWR000008WSiv2AG,AGR-1463,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2271),UPDATE,2026-05-22T12:29:26.339757
a0BWR000008WSiv2AG,AGR-1463,Signed_Date__c,2026-02-12,2026-01-26,ironclad_export_2026-05-20 (IC-2271),UPDATE,2026-05-22T12:29:26.339763
a0BWR000008WSm92AG,AGR-1465,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2817),UPDATE,2026-05-22T12:29:26.339768
a0BWR000008WSm92AG,AGR-1465,Signed_Date__c,2026-03-18,2026-02-24,ironclad_export_2026-05-20 (IC-2817),UPDATE,2026-05-22T12:29:26.339774
a0BWR000008WSnl2AG,AGR-1466,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2818),UPDATE,2026-05-22T12:29:26.339780
a0BWR000008WSnl2AG,AGR-1466,Signed_Date__c,2026-03-12,2026-02-24,ironclad_export_2026-05-20 (IC-2818),UPDATE,2026-05-22T12:29:26.339785
a0BWR000008bmnR2AQ,AGR-1549,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2928),UPDATE,2026-05-22T12:29:26.339791
a0BWR000008bmnR2AQ,AGR-1549,Signed_Date__c,2026-05-05,2026-03-17,ironclad_export_2026-05-20 (IC-2928),UPDATE,2026-05-22T12:29:26.339796
a0BWR000008gCL72AM,AGR-1551,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2908),UPDATE,2026-05-22T12:29:26.339801
a0BWR000008gCL72AM,AGR-1551,Signed_Date__c,2026-04-23,2026-03-10,ironclad_export_2026-05-20 (IC-2908),UPDATE,2026-05-22T12:29:26.339807
a0BWR000008gCOL2A2,AGR-1552,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2910),UPDATE,2026-05-22T12:29:26.339812
a0BWR000008gCOL2A2,AGR-1552,Signed_Date__c,2026-03-24,2026-03-10,ironclad_export_2026-05-20 (IC-2910),UPDATE,2026-05-22T12:29:26.339818
a0BWR000008gCPx2AM,AGR-1553,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-2921),UPDATE,2026-05-22T12:29:26.339823
a0BWR000008gCPx2AM,AGR-1553,Signed_Date__c,2026-04-23,2026-03-12,ironclad_export_2026-05-20 (IC-2921),UPDATE,2026-05-22T12:29:26.339829
a0BWR000008gCRZ2A2,AGR-1554,Status__c,Completed,Completed,ironclad_export_2026-05-20 (IC-3117),UPDATE,2026-05-22T12:29:26.339834
a0BWR000008gCRZ2A2,AGR-1554,Signed_Date__c,2026-04-15,2026-04-08,ironclad_export_2026-05-20 (IC-3117),UPDATE,2026-05-22T12:29:26.339840
a0BWR000008rBwn2AE,AGR-1566,Status__c,Completed,Sign,ironclad_export_2026-05-20 (IC-3838),UPDATE,2026-05-22T12:29:26.339846
