SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wk9RvYAI,120 Sunset Dr,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000ytrE5YAI,Trailer Rancho Mobile,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkCkWYAU,Liberty Landing Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9ZcYAI,Park Place Bluffs,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR0000112vHHYAY,Ito San,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yvAMgYAM,Terraces At Cantebria HOA,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk1ERYAY,Indian Hills Terrace,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yutvPYAQ,Cardiff Park HOA,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkCm7YAE,Century Oaks,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000ywT2HYAU,Village Park HOA,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yvU0RYAU,3152 Levante,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR0000112fikYAA,Fox Point,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yutSHYAY,Cardiff Park,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9UIYAY,Spanish Arcos Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9UuYAI,Fox Point Farms,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkA9MYAU,Grace Place Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wjnluYAA,Parkside Townhomes,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yvVsYYAU,3156 Levante,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yvvAJYAY,Santa Fe Trails HOA,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9ZOYAY,Capitol Place,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9SsYAI,Sandpiper Pointe,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkACFYA2,Blondo Plaza Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkEcQYAU,Laguna Vista Mobile Estates,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkA6HYAU,148th Place,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yuZv2YAE,Laurel Cove Lane Pvt Road,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wiNocYAE,Jones13,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yw5zGYAQ,Oceanic Drive,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9RyYAI,Rivers Edge,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk1ELYAY,Arcos De Mesa,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EWYAY,Ladera Townhouse,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEciYAE,Discovery Village at Alliance Town Center,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EMYAY,Hunters Pointe (Mesa),Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000yutTtYAI,Quentin Court,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcZYAU,Eagle Lake Garden Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEzyYAE,Magnolia on Oak Street,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
