Id,Name,Circuit_ID__c,Unit__c,Activated__c,Address_Activation_Date__c,Address_Deactivated__c,Import_DateTime__c,Parent_Business_Base_Address
a02WR00000FcOH4YAN,736 DUNAWAY LN AZLE TX 76020,TX0601-010000038A,,No,,No,2025-10-06T18:04:52.000+0000,736 DUNAWAY LN AZLE TX
a02WR00000FcOHbYAN,740 DUNAWAY LN AZLE TX 76020,TX0601-010000065A,,No,,No,2025-10-06T18:04:52.000+0000,740 DUNAWAY LN AZLE TX
a02WR00000FcOJsYAN,760 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000021A,,No,,No,2025-10-06T18:04:52.000+0000,760 MOUNT GILEAD RD KELLER TX
a02WR00000FcOKqYAN,1945 SUMMER LN KELLER TX 76262,TX0603-002000144A,,No,,No,2025-10-06T18:04:52.000+0000,1945 SUMMER LN KELLER TX
a02WR00000FcOM8YAN,1965 SUMMER LN KELLER TX 76262,TX0603-002000139A,,No,,No,2025-10-06T18:04:52.000+0000,1965 SUMMER LN KELLER TX
a02WR00000FcOMHYA3,1985 SUMMER LN KELLER TX 76262,TX0603-002000122A,,No,,No,2025-10-06T18:04:52.000+0000,1985 SUMMER LN KELLER TX
a02WR00000FcOPrYAN,7850 SLAY DR FORT WORTH TX 76135,TX0601-007000223A,,No,,No,2025-10-06T18:04:52.000+0000,7850 SLAY DR FORT WORTH TX
a02WR00000FcOPuYAN,7870 EAGLE MOUNTAIN CIR FORT WORTH TX 76135,TX0601-007000216A,,No,,No,2025-10-06T18:04:52.000+0000,7870 EAGLE MOUNTAIN CIR FORT WORTH TX
a02WR00000FcOPyYAN,790 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000032A,,No,,No,2025-10-06T18:04:52.000+0000,790 MOUNT GILEAD RD KELLER TX
a02WR00000FcOR4YAN,200 S ASH AVE AZLE TX 76020,TX0601-011000011A,,No,,No,2025-10-06T18:04:52.000+0000,200 S ASH AVE AZLE TX
a02WR00000FcORXYA3,200 WELLS BURNETT RD AZLE TX 76020,TX0601-007000236A,,No,,No,2025-10-06T18:04:52.000+0000,200 WELLS BURNETT RD AZLE TX
a02WR00000FcORZYA3,200 WISHBONE LN FORT WORTH TX 76052,TX0602-025000023A,,No,,No,2025-10-06T18:04:52.000+0000,200 WISHBONE LN FORT WORTH TX
a02WR00000FcOTpYAN,7970 WALLACE RD FORT WORTH TX 76020,TX0601-007000217A,,No,,No,2025-10-06T18:04:52.000+0000,7970 WALLACE RD FORT WORTH TX
a02WR00000FcOTsYAN,800 DUNAWAY LN AZLE TX 76020,TX0601-010000112A,,No,,No,2025-10-06T18:04:52.000+0000,800 DUNAWAY LN AZLE TX
a02WR00000FcOVbYAN,802 SCHOOLHOUSE RD HASLET TX 76052,TX0602-034000195A,,No,,No,2025-10-06T18:04:52.000+0000,802 SCHOOLHOUSE RD HASLET TX
a02WR00000FcOWCYA3,804 W 1ST ST JUSTIN TX 76247,TX0602-021000184A,,No,,No,2025-10-06T18:04:52.000+0000,804 W 1ST ST JUSTIN TX
a02WR00000FcOXPYA3,201 N ASH AVE AZLE TX 76020,TX0601-010000118A,,No,,No,2025-10-06T18:04:52.000+0000,201 N ASH AVE AZLE TX
a02WR00000FcOYgYAN,202 BLUE MOUND RD E HASLET TX 76052,TX0602-034000202A,,No,,No,2025-10-06T18:04:52.000+0000,202 BLUE MOUND E RD HASLET TX
a02WR00000FcOaVYAV,809 BOYD RD AZLE TX 76020,TX0601-015000284A,,No,,No,2025-10-06T18:04:52.000+0000,809 BOYD RD AZLE TX
a02WR00000FcOboYAF,811 S WHITE CHAPEL BLVD SOUTHLAKE TX 76092,TX0606-007000019A,,No,,No,2025-10-06T18:04:52.000+0000,811 S WHITE CHAPEL BLVD SOUTHLAKE TX
a02WR00000FcObwYAF,812 KATY RD KELLER TX 76244,TX0606-018000026A,,No,,No,2025-10-06T18:04:52.000+0000,812 KATY RD KELLER TX
a02WR00000FcOcFYAV,814 KATY RD KELLER TX 76244,TX0606-018000004A,,Yes,2024-09-30,No,2025-10-06T18:04:52.000+0000,814 KATY RD KELLER TX
a02WR00000FcOcWYAV,816 KATY RD KELLER TX 76244,TX0606-018000029A,,No,,No,2025-10-06T18:04:52.000+0000,816 KATY RD KELLER TX
a02WR00000FcOcnYAF,820 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000033A,,No,,No,2025-10-06T18:04:52.000+0000,820 MOUNT GILEAD RD KELLER TX
a02WR00000FcOdHYAV,8271 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000005A,,No,,No,2025-10-06T18:04:52.000+0000,8271 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOdIYAV,8275 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000008A,,No,,No,2025-10-06T18:04:52.000+0000,8275 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOdNYAV,204 BLUE MOUND RD E HASLET TX 76052,TX0605-018000195A,,No,,No,2025-10-06T18:04:52.000+0000,204 BLUE MOUND E RD HASLET TX
a02WR00000FcOdlYAF,204 S ASH AVE AZLE TX 76020,TX0601-011000018A,,No,,No,2025-10-06T18:04:52.000+0000,204 S ASH AVE AZLE TX
a02WR00000FcOdtYAF,204 W 4TH ST JUSTIN TX 76247,TX0602-021000271A,,No,,No,2025-10-06T18:04:52.000+0000,204 W 4TH ST JUSTIN TX
a02WR00000FcOe1YAF,204 WELLS BURNETT RD AZLE TX 76020,TX0601-007000222A,,No,,No,2025-10-06T18:04:52.000+0000,204 WELLS BURNETT RD AZLE TX
a02WR00000FcOe2YAF,204 WISHBONE LN FORT WORTH TX 76052,TX0602-025000029A,,No,,No,2025-10-06T18:04:52.000+0000,204 WISHBONE LN FORT WORTH TX
a02WR00000FcOf6YAF,205 BLUE MOUND RD E HASLET TX 76052,TX0605-018000216A,,No,,No,2025-10-06T18:04:52.000+0000,205 BLUE MOUND E RD HASLET TX
a02WR00000FcOfGYAV,205 GAMMILL ST HASLET TX 76052,TX0602-025000009A,,No,,No,2025-10-06T18:04:52.000+0000,205 GAMMILL ST HASLET TX
a02WR00000FcOfHYAV,205 HARMONSON AVE JUSTIN TX 76247,TX0602-021000143A,,No,,No,2025-10-06T18:04:52.000+0000,205 HARMONSON AVE JUSTIN TX
a02WR00000FcOfMYAV,205 N ASH AVE AZLE TX 76020,TX0601-010000053A,,No,,No,2025-10-06T18:04:52.000+0000,205 N ASH AVE AZLE TX
a02WR00000FcOg3YAF,205 WISHBONE LN FORT WORTH TX 76052,TX0602-025000021A,,No,,No,2025-10-06T18:04:52.000+0000,205 WISHBONE LN FORT WORTH TX
a02WR00000FcOgrYAF,8300 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000004A,,No,,No,2025-10-06T18:04:52.000+0000,8300 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOgzYAF,8304 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000009A,,No,,No,2025-10-06T18:04:52.000+0000,8304 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOh2YAF,8308 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000010A,,No,,No,2025-10-06T18:04:52.000+0000,8308 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOh5YAF,8312 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000007A,,No,,No,2025-10-06T18:04:52.000+0000,8312 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhAYAV,8316 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000003A,,No,,No,2025-10-06T18:04:52.000+0000,8316 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhIYAV,8320 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000022A,,No,,No,2025-10-06T18:04:52.000+0000,8320 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhLYAV,8324 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000011A,,No,,No,2025-10-06T18:04:52.000+0000,8324 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhNYAV,8328 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000012A,,No,,No,2025-10-06T18:04:52.000+0000,8328 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhQYAV,833 BOYD RD AZLE TX 76020,TX0601-015000166A,,No,,No,2025-10-06T18:04:52.000+0000,833 BOYD RD AZLE TX
a02WR00000FcOhRYAV,833 JAMES ST AZLE TX 76020,TX0601-010000036A,,No,,No,2025-10-06T18:04:52.000+0000,833 JAMES ST AZLE TX
a02WR00000FcOhTYAV,8332 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000002A,,No,,No,2025-10-06T18:04:52.000+0000,8332 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhYYAV,8336 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000013A,,No,,No,2025-10-06T18:04:52.000+0000,8336 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhaYAF,8340 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000014A,,No,,No,2025-10-06T18:04:52.000+0000,8340 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhcYAF,8344 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000001A,,No,,No,2025-10-06T18:04:52.000+0000,8344 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhdYAF,8348 HORSE WHISPER LN FORT WORTH TX 76131,TX0604-003000006A,,No,,No,2025-10-06T18:04:52.000+0000,8348 HORSE WHISPER LN FORT WORTH TX
a02WR00000FcOhzYAF,841 S WHITE CHAPEL BLVD SOUTHLAKE TX 76092,TX0606-007000021A,,No,,No,2025-10-06T18:04:52.000+0000,841 S WHITE CHAPEL BLVD SOUTHLAKE TX
a02WR00000FcOiTYAV,844 JAMES ST AZLE TX 76020,TX0601-010000137A,,No,,No,2025-10-06T18:04:52.000+0000,844 JAMES ST AZLE TX
a02WR00000FcOj8YAF,8516 WESTERN MEADOWS DR FORT WORTH TX 76244,TX0607-020000007A,,No,,No,2025-10-06T18:04:52.000+0000,8516 WESTERN MEADOWS DR FORT WORTH TX
a02WR00000FcOjlYAF,859 S WHITE CHAPEL BLVD SOUTHLAKE TX 76092,TX0606-007000018A,,No,,No,2025-10-06T18:04:52.000+0000,859 S WHITE CHAPEL BLVD SOUTHLAKE TX
a02WR00000FcOkUYAV,206 GAMMILL ST HASLET TX 76052,TX0602-025000016A,,No,,No,2025-10-06T18:04:52.000+0000,206 GAMMILL ST HASLET TX
a02WR00000FcOlRYAV,208 GAMMILL ST HASLET TX 76052,TX0602-025000015A,,No,,No,2025-10-06T18:04:52.000+0000,208 GAMMILL ST HASLET TX
a02WR00000FcOlhYAF,208 W 4TH ST JUSTIN TX 76247,TX0602-021000146A,,No,,No,2025-10-06T18:04:52.000+0000,208 W 4TH ST JUSTIN TX
a02WR00000FcOlnYAF,208 WELLS BURNETT RD AZLE TX 76020,TX0601-007000210A,,No,,No,2025-10-06T18:04:52.000+0000,208 WELLS BURNETT RD AZLE TX
a02WR00000FcOm1YAF,209 N ASH AVE AZLE TX 76020,TX0601-010000004A,,No,,No,2025-10-06T18:04:52.000+0000,209 N ASH AVE AZLE TX
a02WR00000FcOm9YAF,209 WISHBONE LN FORT WORTH TX 76052,TX0602-025000030A,,No,,No,2025-10-06T18:04:52.000+0000,209 WISHBONE LN FORT WORTH TX
a02WR00000FcOn9YAF,8605 N RIVERSIDE DR FORT WORTH TX 76177,TX0607-022000009A,,No,,No,2025-10-06T18:04:52.000+0000,8605 N RIVERSIDE DR FORT WORTH TX
a02WR00000FcOnGYAV,8615 N RIVERSIDE DR FORT WORTH TX 76177,TX0607-022000007A,,No,,No,2025-10-06T18:04:52.000+0000,8615 N RIVERSIDE DR FORT WORTH TX
a02WR00000FcOoIYAV,880 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000034A,,No,,No,2025-10-06T18:04:52.000+0000,880 MOUNT GILEAD RD KELLER TX
a02WR00000FcOprYAF,8965 BOAT CLUB RD FORT WORTH TX 76179,TX0601-004000027A,,No,,No,2025-10-06T18:04:52.000+0000,8965 BOAT CLUB RD FORT WORTH TX
a02WR00000FcOpsYAF,8985 BOAT CLUB RD FORT WORTH TX 76179,TX0601-004000026A,,No,,No,2025-10-06T18:04:52.000+0000,8985 BOAT CLUB RD FORT WORTH TX
a02WR00000FcOtKYAV,212 WELLS BURNETT RD AZLE TX 76020,TX0601-007000211A,,No,,No,2025-10-06T18:04:52.000+0000,212 WELLS BURNETT RD AZLE TX
a02WR00000FcOtyYAF,900 N MAIN ST KELLER TX 76248,TX0606-018000027A,,No,,No,2025-10-06T18:04:52.000+0000,900 N MAIN ST KELLER TX
a02WR00000FcOxOYAV,213 N ASH AVE AZLE TX 76020,TX0601-010000101A,,No,,No,2025-10-06T18:04:52.000+0000,213 N ASH AVE AZLE TX
a02WR00000FcOxcYAF,213 WISHBONE LN FORT WORTH TX 76052,TX0602-025000031A,,No,,No,2025-10-06T18:04:52.000+0000,213 WISHBONE LN FORT WORTH TX
a02WR00000FcOxwYAF,215 HARMONSON AVE JUSTIN TX 76247,TX0602-021000129A,,No,,No,2025-10-06T18:04:52.000+0000,215 HARMONSON AVE JUSTIN TX
a02WR00000FcOzxYAF,908 DUNAWAY LN AZLE TX 76020,TX0601-010000098A,,No,,No,2025-10-06T18:04:52.000+0000,908 DUNAWAY LN AZLE TX
a02WR00000FcP06YAF,9080 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000232A,,No,,No,2025-10-06T18:04:52.000+0000,9080 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP0WYAV,910 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000023A,,No,,No,2025-10-06T18:04:52.000+0000,910 MOUNT GILEAD RD KELLER TX
a02WR00000FcP0zYAF,911 S WHITE CHAPEL BLVD SOUTHLAKE TX 76092,TX0606-007000006A,,No,,No,2025-10-06T18:04:52.000+0000,911 S WHITE CHAPEL BLVD SOUTHLAKE TX
a02WR00000FcP1GYAV,912 DUNAWAY LN AZLE TX 76020,TX0601-010000049A,,No,,No,2025-10-06T18:04:52.000+0000,912 DUNAWAY LN AZLE TX
a02WR00000FcP28YAF,916 DUNAWAY LN AZLE TX 76020,TX0601-010000052A,,No,,No,2025-10-06T18:04:52.000+0000,916 DUNAWAY LN AZLE TX
a02WR00000FcP2WYAV,920 DUNAWAY LN AZLE TX 76020,TX0601-010000099A,,No,,No,2025-10-06T18:04:52.000+0000,920 DUNAWAY LN AZLE TX
a02WR00000FcP31YAF,921 S WHITE CHAPEL BLVD SOUTHLAKE TX 76092,TX0606-007000003A,,No,,No,2025-10-06T18:04:52.000+0000,921 S WHITE CHAPEL BLVD SOUTHLAKE TX
a02WR00000FcP3iYAF,216 WELLS BURNETT RD AZLE TX 76020,TX0601-007000221A,,No,,No,2025-10-06T18:04:52.000+0000,216 WELLS BURNETT RD AZLE TX
a02WR00000FcP3xYAF,217 N ASH AVE AZLE TX 76020,TX0601-010000088A,,No,,No,2025-10-06T18:04:52.000+0000,217 N ASH AVE AZLE TX
a02WR00000FcP46YAF,217 WISHBONE LN FORT WORTH TX 76052,TX0602-025000032A,,No,,No,2025-10-06T18:04:52.000+0000,217 WISHBONE LN FORT WORTH TX
a02WR00000FcP6ZYAV,9231 BOAT CLUB RD FORT WORTH TX 76179,TX0601-004000002A,,No,,No,2025-10-06T18:04:52.000+0000,9231 BOAT CLUB RD FORT WORTH TX
a02WR00000FcP6bYAF,9235 BOAT CLUB RD FORT WORTH TX 76179,TX0601-004000003A,,No,,No,2025-10-06T18:04:52.000+0000,9235 BOAT CLUB RD FORT WORTH TX
a02WR00000FcP7UYAV,9340 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000203A,,No,,No,2025-10-06T18:04:52.000+0000,9340 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP7XYAV,9350 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000227A,,No,,No,2025-10-06T18:04:52.000+0000,9350 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP8DYAV,940 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000036A,,No,,No,2025-10-06T18:04:52.000+0000,940 MOUNT GILEAD RD KELLER TX
a02WR00000FcP9HYAV,9424 BOAT CLUB RD FORT WORTH TX 76179,TX0601-002000009A,,No,,No,2025-10-06T18:04:52.000+0000,9424 BOAT CLUB RD FORT WORTH TX
a02WR00000FcP9WYAV,9450 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000197A,,No,,No,2025-10-06T18:04:52.000+0000,9450 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP9YYAV,9460 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000230A,,No,,No,2025-10-06T18:04:52.000+0000,9460 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP9aYAF,9480 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000201A,,No,,No,2025-10-06T18:04:52.000+0000,9480 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcP9sYAF,221 N ASH AVE AZLE TX 76020,TX0601-010000007A,,No,,No,2025-10-06T18:04:52.000+0000,221 N ASH AVE AZLE TX
a02WR00000FcPBrYAN,225 N ASH AVE AZLE TX 76020,TX0601-010000051A,,No,,No,2025-10-06T18:04:52.000+0000,225 N ASH AVE AZLE TX
a02WR00000FcPCNYA3,227 N ASH AVE AZLE TX 76020,TX0601-010000102A,,No,,No,2025-10-06T18:04:52.000+0000,227 N ASH AVE AZLE TX
a02WR00000FcPCqYAN,229 N ASH AVE AZLE TX 76020,TX0601-010000113A,,No,,No,2025-10-06T18:04:52.000+0000,229 N ASH AVE AZLE TX
a02WR00000FcPDhYAN,9560 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000225A,,No,,No,2025-10-06T18:04:52.000+0000,9560 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcPDkYAN,9569 CHUPAROSA DR FORT WORTH TX 76177,TX0604-004000741A,,No,,No,2025-10-06T18:04:52.000+0000,9569 CHUPAROSA DR FORT WORTH TX
a02WR00000FcPDoYAN,9570 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000229A,,No,,No,2025-10-06T18:04:52.000+0000,9570 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcPE2YAN,9600 TEN MILE BRIDGE RD FORT WORTH TX 76135,TX0601-007000207A,,No,,No,2025-10-06T18:04:52.000+0000,9600 TEN MILE BRIDGE RD FORT WORTH TX
a02WR00000FcPEjYAN,970 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000025A,,No,,No,2025-10-06T18:04:52.000+0000,970 MOUNT GILEAD RD KELLER TX
a02WR00000FcPFPYA3,9800 RAY WHITE RD FORT WORTH TX 76244,TX0607-018000176A,,No,,No,2025-10-06T18:04:52.000+0000,9800 RAY WHITE RD FORT WORTH TX
a02WR00000FcPFRYA3,9801 RAY WHITE RD FORT WORTH TX 76244,TX0607-018000184A,,No,,No,2025-10-06T18:04:52.000+0000,9801 RAY WHITE RD FORT WORTH TX
a02WR00000FcPFgYAN,9805 RAY WHITE RD FORT WORTH TX 76244,TX0607-018000174A,,No,,No,2025-10-06T18:04:52.000+0000,9805 RAY WHITE RD FORT WORTH TX
a02WR00000FcPFnYAN,982 W DOVE RD SOUTHLAKE TX 76092,TX0603-007000129A,,No,,No,2025-10-06T18:04:52.000+0000,982 W DOVE RD SOUTHLAKE TX
a02WR00000FcPFpYAN,9825 RAY WHITE RD FORT WORTH TX 76244,TX0607-018000185A,,No,,No,2025-10-06T18:04:52.000+0000,9825 RAY WHITE RD FORT WORTH TX
a02WR00000FcPG0YAN,9855 RAY WHITE RD FORT WORTH TX 76244,TX0607-018000186A,,No,,No,2025-10-06T18:04:52.000+0000,9855 RAY WHITE RD FORT WORTH TX
a02WR00000FcPGbYAN,2300 W CONTINENTAL BLVD SOUTHLAKE TX 76092,TX0606-010000032A,,No,,No,2025-10-06T18:04:52.000+0000,2300 W CONTINENTAL BLVD SOUTHLAKE TX
a02WR00000FcPN2YAN,2405 TEXAN DR HASLET TX 76052,TX0602-022000086A,,No,,No,2025-10-06T18:04:52.000+0000,2405 TEXAN DR HASLET TX
a02WR00000FcPPRYA3,2501 TEXAN CT HASLET TX 76052,TX0602-022000067A,,No,,No,2025-10-06T18:04:52.000+0000,2501 TEXAN CT HASLET TX
a02WR00000FcPPsYAN,2509 TEXAN DR HASLET TX 76052,TX0602-022000055A,,No,,No,2025-10-06T18:04:52.000+0000,2509 TEXAN DR HASLET TX
a02WR00000FcPQJYA3,2513 TEXAN DR HASLET TX 76052,TX0602-022000082A,,No,,No,2025-10-06T18:04:52.000+0000,2513 TEXAN DR HASLET TX
a02WR00000FcPQRYA3,2517 TEXAN DR HASLET TX 76052,TX0602-022000043A,,No,,No,2025-10-06T18:04:52.000+0000,2517 TEXAN DR HASLET TX
a02WR00000FcPUGYA3,2650 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000200A,,No,,No,2025-10-06T18:04:52.000+0000,2650 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPWCYA3,2690 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000203A,,No,,No,2025-10-06T18:04:52.000+0000,2690 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPWVYA3,2700 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000206A,,No,,No,2025-10-06T18:04:52.000+0000,2700 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPX5YAN,2710 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000211A,,No,,No,2025-10-06T18:04:52.000+0000,2710 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPXMYA3,2720 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000212A,,No,,No,2025-10-06T18:04:52.000+0000,2720 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPXlYAN,2730 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000202A,,No,,No,2025-10-06T18:04:52.000+0000,2730 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPYPYA3,2770 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000213A,,No,,No,2025-10-06T18:04:52.000+0000,2770 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPYhYAN,2800 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000209A,,No,,No,2025-10-06T18:04:52.000+0000,2800 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPZmYAN,2810 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000208A,,No,,No,2025-10-06T18:04:52.000+0000,2810 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPaZYAV,2820 KELLER HICKS RD FORT WORTH TX 76244,TX0605-018000201A,,No,,No,2025-10-06T18:04:52.000+0000,2820 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPamYAF,2830 KELLER HICKS RD FORT WORTH TX 76244,TX0606-018000048A,,No,,No,2025-10-06T18:04:52.000+0000,2830 KELLER HICKS RD FORT WORTH TX
a02WR00000FcParYAF,2840 KELLER HICKS RD FORT WORTH TX 76244,TX0606-018000047A,,No,,No,2025-10-06T18:04:52.000+0000,2840 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPe2YAF,2990 KELLER HICKS RD FORT WORTH TX 76244,TX0606-027000543A,,No,,No,2025-10-06T18:04:52.000+0000,2990 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPf1YAF,3000 KELLER HICKS RD FORT WORTH TX 76244,TX0606-027000544A,,No,,No,2025-10-06T18:04:52.000+0000,3000 KELLER HICKS RD FORT WORTH TX
a02WR00000FcPfBYAV,3001 HIDDEN VALLEY DR FORT WORTH TX 76244,TX0605-006000255A,,No,,No,2025-10-06T18:04:52.000+0000,3001 HIDDEN VALLEY DR FORT WORTH TX
a02WR00000FcPfwYAF,301 N ASH AVE AZLE TX 76020,TX0601-010000141A,,No,,No,2025-10-06T18:04:52.000+0000,301 N ASH AVE AZLE TX
a02WR00000FcPgYYAV,301 WISHBONE LN FORT WORTH TX 76052,TX0602-025000018A,,No,,No,2025-10-06T18:04:52.000+0000,301 WISHBONE LN FORT WORTH TX
a02WR00000FcPhbYAF,302 W 4TH ST JUSTIN TX 76247,TX0602-021000219A,,No,,No,2025-10-06T18:04:52.000+0000,302 W 4TH ST JUSTIN TX
a02WR00000FcPiCYAV,303 BLUE MOUND RD E HASLET TX 76052,TX0605-018000197A,,No,,No,2025-10-06T18:04:52.000+0000,303 BLUE MOUND E RD HASLET TX
a02WR00000FcPjHYAV,305 BLUE MOUND RD E HASLET TX 76052,TX0605-018000198A,,No,,No,2025-10-06T18:04:52.000+0000,305 BLUE MOUND E RD HASLET TX
a02WR00000FcPjPYAV,305 E TAYLOR ST KELLER TX 76248,TX0606-014000218A,,No,,No,2025-10-06T18:04:52.000+0000,305 E TAYLOR ST KELLER TX
a02WR00000FcPjqYAF,305 WISHBONE LN FORT WORTH TX 76052,TX0602-025000033A,,No,,No,2025-10-06T18:04:52.000+0000,305 WISHBONE LN FORT WORTH TX
a02WR00000FcPkaYAF,306 KELLER HASLET RD N HASLET TX 76052,TX0602-025000017A,,No,,No,2025-10-06T18:04:52.000+0000,306 KELLER HASLET N RD HASLET TX
a02WR00000FcPkjYAF,306 W 4TH ST JUSTIN TX 76247,TX0602-021000171A,,No,,No,2025-10-06T18:04:52.000+0000,306 W 4TH ST JUSTIN TX
a02WR00000FcPkoYAF,3061 KELLER HICKS RUN FORT WORTH TX 76244,TX0605-016000422A,,No,,No,2025-10-06T18:04:52.000+0000,3061 KELLER HICKS RUN FORT WORTH TX
a02WR00000FcPlgYAF,309 E TAYLOR ST KELLER TX 76248,TX0606-014000219A,,No,,No,2025-10-06T18:04:52.000+0000,309 E TAYLOR ST KELLER TX
a02WR00000FcPlnYAF,309 N ASH ST AZLE TX 76020,TX0601-010000040A,,No,,No,2025-10-06T18:04:52.000+0000,309 N ASH ST AZLE TX
a02WR00000FcPlyYAF,309 WISHBONE LN FORT WORTH TX 76052,TX0602-025000034A,,No,,No,2025-10-06T18:04:52.000+0000,309 WISHBONE LN FORT WORTH TX
a02WR00000FcPoaYAF,3120 CREEK RD KELLER TX 76248,TX0606-010000058A,,No,,No,2025-10-06T18:04:52.000+0000,3120 CREEK RD KELLER TX
a02WR00000FcPp3YAF,313 WISHBONE LN FORT WORTH TX 76052,TX0602-025000035A,,No,,No,2025-10-06T18:04:52.000+0000,313 WISHBONE LN FORT WORTH TX
a02WR00000FcPpCYAV,3135 WESTPORT RD FORT WORTH TX 76262,TX0605-006000254A,,No,,No,2025-10-06T18:04:52.000+0000,3135 WESTPORT RD FORT WORTH TX
a02WR00000FcPqFYAV,317 WISHBONE LN FORT WORTH TX 76052,TX0602-025000036A,,No,,No,2025-10-06T18:04:52.000+0000,317 WISHBONE LN FORT WORTH TX
a02WR00000FcPqjYAF,320 BREEZY LN AZLE TX 76020,TX0601-010000060A,,No,,No,2025-10-06T18:04:52.000+0000,320 BREEZY LN AZLE TX
a02WR00000FcPs6YAF,321 MOUNT GILEAD RD KELLER TX 76248,TX0603-001000031A,,No,,No,2025-10-06T18:04:52.000+0000,321 MOUNT GILEAD RD KELLER TX
a02WR00000FcPs7YAF,321 N ASH AVE AZLE TX 76020,TX0601-010000047A,,No,,No,2025-10-06T18:04:52.000+0000,321 N ASH AVE AZLE TX
a02WR00000FcPt7YAF,325 BREEZY LN AZLE TX 76020,TX0601-010000140A,,No,,No,2025-10-06T18:04:52.000+0000,325 BREEZY LN AZLE TX
